code,country,year,tfr,mass_35,mass_40
DEUTW,"Germany, West",1997,1.4563700000000004,0.17776999999999998,0.024829999999999998
DEUTW,"Germany, West",1998,1.4289299999999998,0.17972,0.024919999999999998
DEUTW,"Germany, West",1999,1.4223599999999998,0.18435000000000001,0.02583
DEUTW,"Germany, West",2000,1.4361,0.1928,0.027319999999999997
DEUTW,"Germany, West",2001,1.3989300000000002,0.19517,0.02755
DEUTW,"Germany, West",2002,1.3889700000000003,0.2039,0.02937
DEUTW,"Germany, West",2003,1.38283,0.21126,0.03003
DEUTW,"Germany, West",2004,1.39562,0.22335,0.031799999999999995
DEUTW,"Germany, West",2005,1.37606,0.2301,0.033800000000000004
DEUTW,"Germany, West",2006,1.3632700000000002,0.23903000000000002,0.03625
DEUTW,"Germany, West",2007,1.39954,0.25826000000000005,0.03963
DEUTW,"Germany, West",2008,1.4032100000000005,0.27244,0.042730000000000004
DEUTW,"Germany, West",2009,1.37585,0.27805,0.04406
DEUTW,"Germany, West",2010,1.40848,0.29621,0.04708
DEUTW,"Germany, West",2011,1.3809699999999996,0.30111999999999994,0.048479999999999995
DEUTW,"Germany, West",2012,1.39972,0.31226000000000004,0.05072
DEUTW,"Germany, West",2013,1.41289,0.32556999999999997,0.05348
DEUTW,"Germany, West",2014,1.4710400000000001,0.34654999999999997,0.05842
DEUTW,"Germany, West",2015,1.5034500000000004,0.35772000000000004,0.06125
DEUTW,"Germany, West",2016,1.6016699999999997,0.38443,0.06708
DEUTW,"Germany, West",2017,1.5784000000000007,0.38644,0.06820000000000001
DNK,Denmark,1901,4.139000000000001,1.17549,0.42242
DNK,Denmark,1902,4.0504999999999995,1.1430699999999998,0.40554999999999997
DNK,Denmark,1903,3.9605100000000006,1.11253,0.39266
DNK,Denmark,1904,3.9745299999999997,1.1109799999999999,0.3905
DNK,Denmark,1905,3.87048,1.06664,0.37490999999999997
DNK,Denmark,1906,3.8655100000000004,1.06571,0.37478999999999996
DNK,Denmark,1907,3.81101,1.03759,0.36342
DNK,Denmark,1908,3.83101,1.00796,0.35102999999999995
DNK,Denmark,1909,3.7784900000000006,0.99162,0.34714
DNK,Denmark,1910,3.6744800000000004,0.9715400000000001,0.33899999999999997
DNK,Denmark,1911,3.59898,0.9515,0.33108
DNK,Denmark,1912,3.5824500000000006,0.94075,0.32918
DNK,Denmark,1913,3.4269700000000003,0.8842099999999999,0.30343
DNK,Denmark,1914,3.4159800000000007,0.8733,0.30022
DNK,Denmark,1915,3.2255100000000003,0.8276400000000002,0.28638
DNK,Denmark,1916,3.19763,0.8080700000000001,0.26424000000000003
DNK,Denmark,1917,3.0837700000000003,0.76932,0.24973
DNK,Denmark,1918,3.1393400000000007,0.79947,0.26148
DNK,Denmark,1919,2.9315300000000004,0.74519,0.24741000000000002
DNK,Denmark,1920,3.264229999999999,0.78209,0.25289
DNK,Denmark,1921,3.0825099999999996,0.7497900000000002,0.24206999999999998
DNK,Denmark,1922,2.8464200000000006,0.6905399999999999,0.22411000000000003
DNK,Denmark,1923,2.83308,0.67331,0.21855
DNK,Denmark,1924,2.7533499999999997,0.65493,0.21189
DNK,Denmark,1925,2.63871,0.61607,0.20084999999999997
DNK,Denmark,1926,2.5568799999999987,0.5767200000000001,0.18853
DNK,Denmark,1927,2.4271300000000005,0.54337,0.17526
DNK,Denmark,1928,2.41656,0.53705,0.17138000000000003
DNK,Denmark,1929,2.2802400000000005,0.51073,0.16052
DNK,Denmark,1930,2.28636,0.49245999999999995,0.14915
DNK,Denmark,1931,2.1873400000000003,0.46434,0.14155
DNK,Denmark,1932,2.1695300000000004,0.45554,0.14045
DNK,Denmark,1933,2.0806299999999993,0.42663,0.12876
DNK,Denmark,1934,2.1324900000000007,0.42635,0.13121
DNK,Denmark,1935,2.1128800000000005,0.40264,0.11866
DNK,Denmark,1936,2.1354399999999996,0.39374,0.11544
DNK,Denmark,1937,2.1563000000000003,0.38238,0.11141
DNK,Denmark,1938,2.1783600000000005,0.37736000000000003,0.10611999999999999
DNK,Denmark,1939,2.1503700000000006,0.36911,0.10017
DNK,Denmark,1940,2.20976,0.35566,0.09569
DNK,Denmark,1941,2.24353,0.37300999999999995,0.10019999999999998
DNK,Denmark,1942,2.4954300000000003,0.41069999999999995,0.10654
DNK,Denmark,1943,2.63886,0.43554000000000004,0.11044
DNK,Denmark,1944,2.8323899999999997,0.46260999999999997,0.11274999999999999
DNK,Denmark,1945,2.9675199999999995,0.48344,0.12352
DNK,Denmark,1946,3.0059,0.5167,0.1261
DNK,Denmark,1947,2.891270000000001,0.49382,0.12736
DNK,Denmark,1948,2.70433,0.44084999999999996,0.11796999999999999
DNK,Denmark,1949,2.5662599999999998,0.38871,0.10347
DNK,Denmark,1950,2.573490000000001,0.3731,0.09439
DNK,Denmark,1951,2.4979500000000003,0.34252,0.08909
DNK,Denmark,1952,2.5340100000000003,0.33073,0.08226
DNK,Denmark,1953,2.59692,0.32978,0.08213
DNK,Denmark,1954,2.54949,0.31137,0.07725
DNK,Denmark,1955,2.5830799999999994,0.30365,0.07739
DNK,Denmark,1956,2.5973399999999995,0.29982,0.07431
DNK,Denmark,1957,2.56543,0.27952000000000005,0.07018
DNK,Denmark,1958,2.55191,0.26383999999999996,0.06113
DNK,Denmark,1959,2.51622,0.25680000000000003,0.0593
DNK,Denmark,1960,2.5707000000000004,0.2559,0.06011
DNK,Denmark,1961,2.5527899999999994,0.24978,0.05711
DNK,Denmark,1962,2.5506400000000005,0.24480000000000002,0.05534
DNK,Denmark,1963,2.64077,0.25462,0.05471000000000001
DNK,Denmark,1964,2.6002599999999996,0.2421,0.05125999999999999
DNK,Denmark,1965,2.6084300000000007,0.24258,0.04968
DNK,Denmark,1966,2.61461,0.22674999999999998,0.044289999999999996
DNK,Denmark,1967,2.35026,0.19712,0.03769
DNK,Denmark,1968,2.11715,0.17409,0.03293
DNK,Denmark,1969,1.99798,0.16147,0.02898
DNK,Denmark,1970,1.94938,0.15238000000000002,0.02885
DNK,Denmark,1971,2.0426800000000003,0.14431,0.023439999999999996
DNK,Denmark,1972,2.0293400000000004,0.14111,0.02196
DNK,Denmark,1973,1.9169800000000001,0.12558999999999998,0.02092
DNK,Denmark,1974,1.8960799999999995,0.12053999999999998,0.01937
DNK,Denmark,1975,1.9188199999999997,0.10758000000000001,0.01743
DNK,Denmark,1976,1.7477999999999998,0.10685,0.016730000000000002
DNK,Denmark,1977,1.66074,0.09656999999999999,0.01441
DNK,Denmark,1978,1.6688299999999998,0.09544000000000001,0.012410000000000001
DNK,Denmark,1979,1.6024800000000001,0.09348999999999999,0.01316
DNK,Denmark,1980,1.54719,0.09119,0.01279
DNK,Denmark,1981,1.4371499999999997,0.08706,0.01253
DNK,Denmark,1982,1.42726,0.08856,0.01219
DNK,Denmark,1983,1.3774,0.088,0.012559999999999998
DNK,Denmark,1984,1.4003399999999997,0.09874,0.01228
DNK,Denmark,1985,1.4474599999999995,0.10708000000000001,0.01515
DNK,Denmark,1986,1.47958,0.11683,0.01661
DNK,Denmark,1987,1.49523,0.12526,0.015619999999999998
DNK,Denmark,1988,1.5591800000000002,0.13387,0.01693
DNK,Denmark,1989,1.6188899999999997,0.14565,0.01883
DNK,Denmark,1990,1.6666899999999998,0.15685,0.02017
DNK,Denmark,1991,1.6809100000000001,0.16968000000000003,0.021329999999999998
DNK,Denmark,1992,1.76131,0.18213,0.02339
DNK,Denmark,1993,1.74717,0.19347000000000003,0.025779999999999997
DNK,Denmark,1994,1.8047500000000003,0.20928000000000002,0.02675
DNK,Denmark,1995,1.8047,0.21911,0.02713
DNK,Denmark,1996,1.74759,0.21928999999999998,0.02862
DNK,Denmark,1997,1.74959,0.23019,0.029269999999999997
DNK,Denmark,1998,1.719,0.23292999999999997,0.03046
DNK,Denmark,1999,1.73293,0.24366,0.03091
DNK,Denmark,2000,1.7685299999999995,0.24913,0.03413
DNK,Denmark,2001,1.74018,0.25058,0.03459
DNK,Denmark,2002,1.7198,0.26123999999999997,0.03655
DNK,Denmark,2003,1.7549599999999999,0.27232,0.03906
DNK,Denmark,2004,1.7810299999999997,0.27931000000000006,0.038130000000000004
DNK,Denmark,2005,1.7983099999999999,0.29419999999999996,0.04151
DNK,Denmark,2006,1.84554,0.30562,0.04383
DNK,Denmark,2007,1.843,0.32301,0.04652
DNK,Denmark,2008,1.8882400000000001,0.33336000000000005,0.05038
DNK,Denmark,2009,1.83951,0.33319,0.05199
DNK,Denmark,2010,1.8712699999999998,0.34639,0.05223
DNK,Denmark,2011,1.7529400000000004,0.33275000000000005,0.05267
DNK,Denmark,2012,1.7296400000000003,0.33432,0.05327
DNK,Denmark,2013,1.6691299999999998,0.3295,0.054310000000000004
DNK,Denmark,2014,1.69159,0.34305,0.057139999999999996
DNK,Denmark,2015,1.7138099999999996,0.34863,0.05822
DNK,Denmark,2016,1.78607,0.37023,0.06127
DNK,Denmark,2017,1.7526299999999997,0.37034,0.06586
DNK,Denmark,2018,1.7307899999999996,0.37583,0.06835000000000001
DNK,Denmark,2019,1.7004199999999998,0.37531000000000003,0.06852
DNK,Denmark,2020,1.67611,0.37737999999999994,0.06884
DNK,Denmark,2021,1.7251200000000004,0.40713,0.07364
DNK,Denmark,2022,1.5536100000000002,0.36666,0.07128
DNK,Denmark,2023,1.4968400000000002,0.35924,0.07038
DNK,Denmark,2024,1.4663899999999996,0.36548,0.07095
DNK,Denmark,2025,1.50685,0.37392000000000003,0.07269999999999999
ESP,Spain,1922,4.0979600000000005,1.17062,0.38849
ESP,Spain,1923,4.09598,1.1689499999999997,0.39719
ESP,Spain,1924,4.00464,1.18333,0.40445000000000003
ESP,Spain,1925,3.88522,1.10752,0.37511
ESP,Spain,1926,3.9315000000000007,1.07893,0.37359
ESP,Spain,1927,3.7309400000000004,1.04978,0.369
ESP,Spain,1928,3.8424300000000007,1.05926,0.37751
ESP,Spain,1929,3.71675,1.02789,0.37212999999999996
ESP,Spain,1930,3.69465,1.01385,0.35228
ESP,Spain,1931,3.56405,0.9679300000000002,0.31868
ESP,Spain,1932,3.6262500000000006,0.97268,0.31524
ESP,Spain,1933,3.5699700000000005,0.9770300000000001,0.32145
ESP,Spain,1934,3.3627799999999994,0.91657,0.30329
ESP,Spain,1935,3.2854700000000006,0.88045,0.2853
ESP,Spain,1936,3.141979999999999,0.8243099999999999,0.28056
ESP,Spain,1937,2.8601499999999995,0.74586,0.25741000000000003
ESP,Spain,1938,2.5500800000000003,0.72758,0.25497000000000003
ESP,Spain,1939,2.119840000000001,0.6888700000000001,0.24626000000000003
ESP,Spain,1940,3.06978,0.8025200000000001,0.27019
ESP,Spain,1941,2.4552800000000006,0.67627,0.21458000000000002
ESP,Spain,1942,2.5219999999999994,0.6566699999999999,0.20753
ESP,Spain,1943,2.8629400000000005,0.75613,0.23779999999999998
ESP,Spain,1944,2.8215500000000007,0.76236,0.23847000000000002
ESP,Spain,1945,2.88913,0.78193,0.24291999999999997
ESP,Spain,1946,2.6863200000000016,0.7307899999999999,0.23606
ESP,Spain,1947,2.6620999999999997,0.68018,0.20984999999999998
ESP,Spain,1948,2.8750800000000005,0.7399700000000001,0.23271000000000003
ESP,Spain,1949,2.6650899999999993,0.67695,0.21750000000000003
ESP,Spain,1950,2.47301,0.61293,0.19495
ESP,Spain,1951,2.4553599999999993,0.60577,0.18302
ESP,Spain,1952,2.5447100000000002,0.62466,0.18889
ESP,Spain,1953,2.5038700000000005,0.5968199999999999,0.17928
ESP,Spain,1954,2.43626,0.56982,0.16812
ESP,Spain,1955,2.50899,0.58192,0.17502
ESP,Spain,1956,2.5306699999999998,0.5545100000000001,0.15880000000000002
ESP,Spain,1957,2.6863300000000008,0.5863100000000001,0.17143999999999998
ESP,Spain,1958,2.7157199999999992,0.57945,0.16597
ESP,Spain,1959,2.73301,0.57461,0.16451000000000002
ESP,Spain,1960,2.7928599999999997,0.58426,0.16466
ESP,Spain,1961,2.77248,0.56335,0.15923
ESP,Spain,1962,2.8108400000000002,0.55664,0.15569
ESP,Spain,1963,2.88442,0.57057,0.16109
ESP,Spain,1964,3.0195600000000002,0.60739,0.17134
ESP,Spain,1965,2.9445400000000004,0.60074,0.17191
ESP,Spain,1966,2.93185,0.5797800000000001,0.16274
ESP,Spain,1967,2.989980000000001,0.62443,0.18663000000000002
ESP,Spain,1968,2.9328399999999992,0.55993,0.15672
ESP,Spain,1969,2.9243099999999993,0.54352,0.14758
ESP,Spain,1970,2.90137,0.5338900000000001,0.14649
ESP,Spain,1971,2.91603,0.50725,0.13721
ESP,Spain,1972,2.88836,0.49928,0.13644
ESP,Spain,1973,2.8589200000000003,0.47657999999999995,0.12494999999999999
ESP,Spain,1974,2.8960899999999996,0.46684,0.13043
ESP,Spain,1975,2.76539,0.4336,0.11676999999999998
ESP,Spain,1976,2.7696600000000005,0.42269999999999996,0.11493999999999999
ESP,Spain,1977,2.6526400000000003,0.39496000000000003,0.10644
ESP,Spain,1978,2.5417799999999997,0.37101,0.09892000000000001
ESP,Spain,1979,2.3696899999999994,0.33635000000000004,0.08732000000000001
ESP,Spain,1980,2.21593,0.30942000000000003,0.08234
ESP,Spain,1981,2.0383100000000005,0.28025,0.07293
ESP,Spain,1982,1.94215,0.26869999999999994,0.06978
ESP,Spain,1983,1.7976699999999997,0.24625,0.06177
ESP,Spain,1984,1.72628,0.2356,0.057890000000000004
ESP,Spain,1985,1.63988,0.21969000000000002,0.05242000000000001
ESP,Spain,1986,1.5557700000000003,0.20366,0.0469
ESP,Spain,1987,1.4938699999999998,0.19257000000000002,0.04174
ESP,Spain,1988,1.44775,0.18003,0.037500000000000006
ESP,Spain,1989,1.3976100000000005,0.17263,0.03472
ESP,Spain,1990,1.3610099999999998,0.16874999999999998,0.03128
ESP,Spain,1991,1.32718,0.16763999999999998,0.03066
ESP,Spain,1992,1.3112499999999996,0.17122,0.029519999999999998
ESP,Spain,1993,1.2565300000000006,0.17029999999999998,0.027629999999999995
ESP,Spain,1994,1.1883200000000003,0.17191,0.02679
ESP,Spain,1995,1.1543700000000001,0.17617,0.026210000000000004
ESP,Spain,1996,1.1367600000000004,0.18356,0.026459999999999997
ESP,Spain,1997,1.1456,0.19798,0.02805
ESP,Spain,1998,1.1236399999999998,0.20678000000000002,0.02853
ESP,Spain,1999,1.1611399999999998,0.22698,0.03189
ESP,Spain,2000,1.2073000000000003,0.24330000000000002,0.0339
ESP,Spain,2001,1.2296,0.25875,0.03703
ESP,Spain,2002,1.2518599999999993,0.27085,0.03942999999999999
ESP,Spain,2003,1.2960699999999998,0.2893,0.04283
ESP,Spain,2004,1.31315,0.3004,0.045
ESP,Spain,2005,1.3294800000000002,0.31275,0.04805
ESP,Spain,2006,1.36208,0.32841999999999993,0.05203
ESP,Spain,2007,1.37667,0.33948,0.05495
ESP,Spain,2008,1.4459300000000002,0.36169,0.06008000000000001
ESP,Spain,2009,1.3792300000000002,0.36323,0.0623
ESP,Spain,2010,1.36902,0.37279999999999996,0.06578
ESP,Spain,2011,1.3424400000000003,0.38262,0.06949
ESP,Spain,2012,1.3211500000000003,0.38662,0.07461999999999999
ESP,Spain,2013,1.2733599999999996,0.38031,0.07621
ESP,Spain,2014,1.31813,0.39929000000000003,0.08094
ESP,Spain,2015,1.3306,0.41309000000000007,0.08451
ESP,Spain,2016,1.33371,0.42301999999999995,0.08814
ESP,Spain,2017,1.30566,0.42357,0.09067
ESP,Spain,2018,1.2567300000000003,0.41793,0.09229000000000001
ESP,Spain,2019,1.22923,0.41497,0.09156
ESP,Spain,2020,1.1803200000000003,0.40327999999999997,0.09051999999999999
ESP,Spain,2021,1.1810600000000002,0.42018,0.09582
ESP,Spain,2022,1.1577100000000002,0.41847,0.09814
ESP,Spain,2023,1.11881,0.40252000000000004,0.09544
ESP,Spain,2024,1.10268,0.39837,0.09362999999999999
EST,Estonia,1959,1.9473,0.27242,0.06723
EST,Estonia,1960,1.97466,0.26827,0.06759
EST,Estonia,1961,1.98232,0.25196,0.058359999999999995
EST,Estonia,1962,1.9650699999999999,0.23547,0.05968999999999999
EST,Estonia,1963,1.9117500000000005,0.22046,0.053860000000000005
EST,Estonia,1964,1.9697599999999997,0.21861999999999998,0.05055
EST,Estonia,1965,1.9146299999999998,0.20461000000000001,0.04922
EST,Estonia,1966,1.89782,0.20059,0.04898
EST,Estonia,1967,1.9109300000000002,0.18945,0.044020000000000004
EST,Estonia,1968,2.02521,0.18786,0.04043
EST,Estonia,1969,2.12628,0.19295,0.04035
EST,Estonia,1970,2.18784,0.18834,0.0376
EST,Estonia,1971,2.2338499999999994,0.19619,0.03695
EST,Estonia,1972,2.1766800000000006,0.19555,0.03535
EST,Estonia,1973,2.098160000000001,0.18625,0.03639
EST,Estonia,1974,2.0889,0.17781,0.03543
EST,Estonia,1975,2.04826,0.16419,0.03368
EST,Estonia,1976,2.0578600000000002,0.16289,0.03204
EST,Estonia,1977,2.0528800000000005,0.15863,0.02939
EST,Estonia,1978,2.01595,0.15087,0.02906
EST,Estonia,1979,2.0124199999999997,0.14628,0.02681
EST,Estonia,1980,2.0302,0.13652999999999998,0.027139999999999997
EST,Estonia,1981,2.0872099999999993,0.13874,0.02479
EST,Estonia,1982,2.0960200000000007,0.15042,0.026789999999999998
EST,Estonia,1983,2.17723,0.14543,0.02804
EST,Estonia,1984,2.1824500000000002,0.14901999999999999,0.02431
EST,Estonia,1985,2.1303800000000006,0.1463,0.02494
EST,Estonia,1986,2.17757,0.15239999999999998,0.027299999999999998
EST,Estonia,1987,2.2709699999999997,0.1602,0.02569
EST,Estonia,1988,2.2749699999999997,0.16005,0.03016
EST,Estonia,1989,2.21811,0.14943,0.02297
EST,Estonia,1990,2.0492000000000004,0.13888,0.024480000000000002
EST,Estonia,1991,1.80157,0.11697999999999999,0.02029
EST,Estonia,1992,1.70663,0.11139,0.020579999999999998
EST,Estonia,1993,1.48528,0.09248,0.0165
EST,Estonia,1994,1.41304,0.08656,0.01492
EST,Estonia,1995,1.3724200000000004,0.08744,0.015470000000000001
EST,Estonia,1996,1.3631099999999998,0.09400999999999998,0.01697
EST,Estonia,1997,1.3060800000000001,0.09884,0.01997
EST,Estonia,1998,1.27209,0.09988999999999999,0.0179
EST,Estonia,1999,1.29465,0.10828,0.020130000000000002
EST,Estonia,2000,1.35605,0.12347,0.0245
EST,Estonia,2001,1.3163399999999998,0.13099,0.02148
EST,Estonia,2002,1.3588399999999998,0.14601999999999998,0.02458
EST,Estonia,2003,1.36716,0.15358,0.024349999999999997
EST,Estonia,2004,1.4732600000000005,0.17398,0.027290000000000002
EST,Estonia,2005,1.51891,0.19296,0.03062
EST,Estonia,2006,1.58454,0.20937,0.03508
EST,Estonia,2007,1.6872900000000002,0.23720999999999998,0.0411
EST,Estonia,2008,1.7209100000000002,0.25732,0.04629
EST,Estonia,2009,1.70052,0.27541,0.04953
EST,Estonia,2010,1.72054,0.28825,0.0532
EST,Estonia,2011,1.6133299999999995,0.28329,0.05189
EST,Estonia,2012,1.5594300000000003,0.28955000000000003,0.058120000000000005
EST,Estonia,2013,1.5209800000000002,0.29166000000000003,0.05155
EST,Estonia,2014,1.53823,0.2974,0.059840000000000004
EST,Estonia,2015,1.58379,0.32121000000000005,0.0679
EST,Estonia,2016,1.6046200000000002,0.33562,0.07295
EST,Estonia,2017,1.5906599999999997,0.34357,0.07785
EST,Estonia,2018,1.6706900000000002,0.37044999999999995,0.08466
EST,Estonia,2019,1.6613500000000003,0.37663,0.08493
EST,Estonia,2020,1.5816100000000002,0.36974,0.08443
EST,Estonia,2021,1.6082300000000003,0.38619000000000003,0.09122
EST,Estonia,2022,1.4074000000000002,0.33647,0.08197
EST,Estonia,2023,1.3090499999999998,0.32031,0.08234
EST,Estonia,2024,1.1778699999999998,0.28943,0.07128000000000001
FIN,Finland,1866,4.378,1.5019700000000002,0.5909500000000001
FIN,Finland,1867,4.38451,1.47766,0.5659
FIN,Finland,1868,3.310500000000001,1.11383,0.43566
FIN,Finland,1869,4.46148,1.4345199999999998,0.53425
FIN,Finland,1870,4.787990000000001,1.6128,0.62726
FIN,Finland,1871,4.88605,1.5972400000000002,0.61468
FIN,Finland,1872,4.79399,1.57833,0.59432
FIN,Finland,1873,4.8960300000000005,1.61382,0.6136900000000001
FIN,Finland,1874,5.033,1.7025800000000002,0.6527000000000001
FIN,Finland,1875,4.874499999999999,1.63649,0.62946
FIN,Finland,1876,4.8964799999999995,1.6381000000000001,0.62656
FIN,Finland,1877,5.125989999999999,1.7718,0.69191
FIN,Finland,1878,4.746500000000001,1.61481,0.6342300000000001
FIN,Finland,1879,5.082509999999998,1.74502,0.68242
FIN,Finland,1880,4.945010000000001,1.7291,0.68611
FIN,Finland,1881,4.7299999999999995,1.6108799999999999,0.6357999999999999
FIN,Finland,1882,4.920500000000001,1.69065,0.66728
FIN,Finland,1883,4.9000200000000005,1.69191,0.67379
FIN,Finland,1884,4.963500000000002,1.7350600000000003,0.6939599999999999
FIN,Finland,1885,4.721010000000001,1.6023999999999998,0.63572
FIN,Finland,1886,4.917500000000002,1.70045,0.67019
FIN,Finland,1887,5.0969999999999995,1.75284,0.6935399999999999
FIN,Finland,1888,4.993,1.7039700000000002,0.67839
FIN,Finland,1889,4.821500000000001,1.63639,0.64427
FIN,Finland,1890,4.77199,1.6407999999999998,0.6466
FIN,Finland,1891,4.97753,1.7095000000000002,0.6698000000000001
FIN,Finland,1892,4.59498,1.5527100000000003,0.60872
FIN,Finland,1893,4.3675299999999995,1.4681300000000002,0.55968
FIN,Finland,1894,4.53653,1.57222,0.61193
FIN,Finland,1895,4.810999999999999,1.6524299999999998,0.6379199999999999
FIN,Finland,1896,4.739980000000001,1.63497,0.63602
FIN,Finland,1897,4.705,1.5792700000000002,0.6131500000000001
FIN,Finland,1898,5.005470000000002,1.68977,0.66554
FIN,Finland,1899,4.8969900000000015,1.6266399999999999,0.6417700000000001
FIN,Finland,1900,4.76502,1.5761299999999998,0.6147
FIN,Finland,1901,4.859509999999999,1.6040900000000002,0.62553
FIN,Finland,1902,4.729490000000001,1.5665399999999998,0.61481
FIN,Finland,1903,4.56549,1.50695,0.58727
FIN,Finland,1904,4.796480000000001,1.62327,0.63104
FIN,Finland,1905,4.61898,1.57441,0.6132
FIN,Finland,1906,4.756450000000001,1.63559,0.63161
FIN,Finland,1907,4.72046,1.6050099999999998,0.61595
FIN,Finland,1908,4.59751,1.53722,0.58911
FIN,Finland,1909,4.66403,1.56048,0.59998
FIN,Finland,1910,4.545500000000001,1.54483,0.61091
FIN,Finland,1911,4.412999999999999,1.5098099999999999,0.59927
FIN,Finland,1912,4.403989999999999,1.53199,0.61041
FIN,Finland,1913,4.105,1.40843,0.55894
FIN,Finland,1914,4.080489999999999,1.4049099999999999,0.5540499999999999
FIN,Finland,1915,3.8444800000000003,1.31422,0.52536
FIN,Finland,1916,3.63999,1.2379799999999999,0.49122
FIN,Finland,1917,3.669490000000001,1.24384,0.49437000000000003
FIN,Finland,1918,3.5620200000000004,1.20673,0.48444
FIN,Finland,1919,2.84247,0.95465,0.37332
FIN,Finland,1920,3.72299,1.244,0.48427
FIN,Finland,1921,3.53949,1.1485400000000001,0.45146
FIN,Finland,1922,3.3824700000000005,1.07885,0.42377
FIN,Finland,1923,3.39652,1.06812,0.41272
FIN,Finland,1924,3.1785099999999997,0.9914499999999999,0.38805999999999996
FIN,Finland,1925,3.13397,0.98087,0.38286
FIN,Finland,1926,3.02397,0.94875,0.37156
FIN,Finland,1927,2.91601,0.89404,0.3468
FIN,Finland,1928,2.9355100000000003,0.8877100000000001,0.34290000000000004
FIN,Finland,1929,2.82851,0.84752,0.32479
FIN,Finland,1930,2.7520000000000007,0.8092499999999999,0.31174999999999997
FIN,Finland,1931,2.587,0.7536200000000001,0.28533000000000003
FIN,Finland,1932,2.4574800000000003,0.71368,0.26609
FIN,Finland,1933,2.2715000000000005,0.6617000000000001,0.24821000000000001
FIN,Finland,1934,2.3275,0.67062,0.25277
FIN,Finland,1935,2.3705099999999995,0.6727799999999999,0.24944999999999998
FIN,Finland,1936,2.3075000000000006,0.6392,0.237
FIN,Finland,1937,2.39852,0.6378300000000001,0.23396
FIN,Finland,1938,2.51849,0.6448100000000001,0.23318999999999998
FIN,Finland,1939,2.55009,0.6348199999999999,0.22791
FIN,Finland,1940,2.146870000000001,0.55839,0.20873999999999998
FIN,Finland,1941,2.9036999999999997,0.7116199999999999,0.24844
FIN,Finland,1942,2.00348,0.54834,0.20229
FIN,Finland,1943,2.46734,0.6944400000000001,0.23939000000000002
FIN,Finland,1944,2.5649500000000005,0.67062,0.23170999999999997
FIN,Finland,1945,3.0801700000000003,0.7304799999999999,0.24039999999999997
FIN,Finland,1946,3.40055,0.7827,0.25162
FIN,Finland,1947,3.4628800000000006,0.7582300000000001,0.24024
FIN,Finland,1948,3.45233,0.7435599999999999,0.24085
FIN,Finland,1949,3.3194700000000004,0.72245,0.23220000000000002
FIN,Finland,1950,3.152419999999999,0.68746,0.22169
FIN,Finland,1951,3.0066700000000015,0.6370500000000001,0.20642000000000002
FIN,Finland,1952,3.0589500000000003,0.6230100000000001,0.20301
FIN,Finland,1953,2.9532700000000003,0.59585,0.19163000000000002
FIN,Finland,1954,2.93143,0.5707599999999999,0.18059
FIN,Finland,1955,2.9384799999999998,0.5680700000000001,0.18216000000000002
FIN,Finland,1956,2.91957,0.53872,0.16801
FIN,Finland,1957,2.8651200000000006,0.51416,0.1633
FIN,Finland,1958,2.68062,0.47339,0.14946
FIN,Finland,1959,2.75613,0.47078000000000003,0.14700000000000002
FIN,Finland,1960,2.7209900000000005,0.44394999999999996,0.13699
FIN,Finland,1961,2.71581,0.44346,0.13722
FIN,Finland,1962,2.6842700000000006,0.40677,0.12569000000000002
FIN,Finland,1963,2.6860599999999994,0.40073000000000003,0.1221
FIN,Finland,1964,2.59691,0.38688999999999996,0.11985
FIN,Finland,1965,2.4788300000000003,0.36829999999999996,0.10804
FIN,Finland,1966,2.4093700000000005,0.33248,0.09427
FIN,Finland,1967,2.32307,0.31854,0.08970000000000002
FIN,Finland,1968,2.1403300000000005,0.27358,0.07807
FIN,Finland,1969,1.92983,0.24071,0.06407
FIN,Finland,1970,1.8264900000000002,0.20365,0.04998999999999999
FIN,Finland,1971,1.6845100000000002,0.16437000000000002,0.0385
FIN,Finland,1972,1.5764900000000002,0.14294,0.03356
FIN,Finland,1973,1.4915799999999997,0.13917000000000002,0.03144
FIN,Finland,1974,1.6130300000000004,0.14615,0.03218
FIN,Finland,1975,1.6807999999999998,0.15261,0.032100000000000004
FIN,Finland,1976,1.7037099999999998,0.15553,0.030650000000000004
FIN,Finland,1977,1.6794600000000004,0.15852,0.03124
FIN,Finland,1978,1.6433300000000004,0.16309,0.029589999999999998
FIN,Finland,1979,1.6358099999999998,0.1706,0.03302
FIN,Finland,1980,1.63187,0.17058,0.03252
FIN,Finland,1981,1.64463,0.17445,0.03181
FIN,Finland,1982,1.71514,0.18163,0.0361
FIN,Finland,1983,1.7365000000000002,0.19529,0.03598
FIN,Finland,1984,1.6942499999999996,0.19845000000000002,0.03636
FIN,Finland,1985,1.64264,0.19811,0.035660000000000004
FIN,Finland,1986,1.5967900000000004,0.19111,0.0339
FIN,Finland,1987,1.5864100000000003,0.19407,0.036820000000000006
FIN,Finland,1988,1.6928499999999997,0.20716,0.037899999999999996
FIN,Finland,1989,1.7082,0.20578999999999997,0.037029999999999993
FIN,Finland,1990,1.7819299999999996,0.22744,0.04123
FIN,Finland,1991,1.79419,0.22401,0.0385
FIN,Finland,1992,1.8477500000000002,0.23599,0.041639999999999996
FIN,Finland,1993,1.81386,0.23260000000000003,0.04012
FIN,Finland,1994,1.8457200000000002,0.24597,0.04084
FIN,Finland,1995,1.8069699999999997,0.25286,0.043660000000000004
